30	1.4194265335270193E-01	2.1171844306959279E-07	1.0441257879437346E-04
31	1.4071664336741410E-01	2.0956829786928676E-07	1.0335219783798931E-04
32	1.3761171491281837E-01	2.0337749873093333E-07	1.0029909914020136E-04
33	1.3718270502693178E-01	2.0281861820175406E-07	1.0002347762870937E-04
34	1.2259131147221893E-01	1.8396171100699575E-07	9.0723870661338536E-05
35	9.7899347053570576E-02	1.4231876806431899E-07	7.0186939640158618E-05
36	9.5607906388393171E-02	1.3762669292969829E-07	6.7872962371103845E-05
37	9.0379794321948717E-02	1.2547291387777715E-07	6.1879117930773282E-05
38	9.0067123230182039E-02	1.2485578537616974E-07	6.1574770433379505E-05
39	8.4169250262576198E-02	1.1307959464610072E-07	5.5767140145371331E-05
40	7.8680411109169873E-02	1.0267926733858779E-07	5.0638040484809311E-05
41	7.8669399566726375E-02	1.0216803161724789E-07	5.0385915826876913E-05
42	7.8616053221228596E-02	1.0172098376140425E-07	5.0165446514915338E-05
43	7.8381639565591341E-02	9.9724111758396778E-08	4.9180654862693701E-05
44	7.8059027799202388E-02	9.7848128077047750E-08	4.8255481358175587E-05
45	7.6471482204433533E-02	9.1764637451991308E-08	4.5255303692856432E-05
46	7.6192611675172370E-02	9.0774048993243385E-08	4.4766778016952910E-05
47	7.5623297317120863E-02	8.9398643230791961E-08	4.4088473092431097E-05
48	7.4650704194230505E-02	8.7043113847240093E-08	4.2926803406046113E-05
49	7.3548714105552290E-02	8.4483911089757499E-08	4.1664688704595211E-05
50	7.1333356358704456E-02	7.9438948620564882E-08	3.9176678998439931E-05
51	7.1182324067818534E-02	7.9087310778920909E-08	3.9003262770191612E-05
52	7.0202305720976799E-02	7.7775282376745853E-08	3.8356213477100367E-05
53	6.8641804156506128E-02	7.5865784106695986E-08	3.7414511678765464E-05
54	6.7929124293009777E-02	7.5125965456345233E-08	3.7049657431760145E-05
55	6.6723420119992188E-02	7.3584184277841098E-08	3.6289301619341243E-05
56	6.6557499999007647E-02	7.3435829585139199E-08	3.6216137960017712E-05
57	6.3110872635003576E-02	7.0571956560375654E-08	3.4803769894582269E-05
58	6.1325779380311002E-02	6.9059977274768217E-08	3.4058111396413291E-05
59	6.0607400095865085E-02	6.8513601420721075E-08	3.3788656779777518E-05
60	5.9697657590957784E-02	6.7758333921494178E-08	3.3416183668174595E-05
61	5.9404692801228808E-02	6.7545298803989442E-08	3.3311121748816344E-05
62	5.3183373799763525E-02	6.2940348158291438E-08	3.1040111414680746E-05
63	5.2354705169462855E-02	6.2113361853741694E-08	3.0632268945060450E-05
64	5.1742467183961451E-02	6.1548647286084472E-08	3.0353770277504787E-05
65	5.0108374121525863E-02	6.0392376905632291E-08	2.9783535722327752E-05
66	4.8509006852860428E-02	5.9321627017549792E-08	2.9255477063679241E-05
67	3.2816471602353549E-02	4.5571470220092627E-08	2.2474351578179762E-05
68	3.1983843182184134E-02	4.4630807861466619E-08	2.2010447814223523E-05
69	3.0648750399446884E-02	4.2732837205238082E-08	2.1074431056213779E-05
70	2.4932801459462986E-02	3.6322320705891763E-08	1.7912974976165927E-05
71	2.2084464102032731E-02	3.2096143203769579E-08	1.5828763109492157E-05
72	1.8303841204918510E-02	2.4517471729107017E-08	1.2091211382622670E-05
73	1.8066082508499122E-02	2.3450234807302807E-08	1.1564885203502233E-05
74	1.7760322101139703E-02	2.2484876820978928E-08	1.1088802367493997E-05
75	1.6709394182491434E-02	1.9619931067694828E-08	9.6759052676033938E-06
76	1.6525032153834385E-02	1.8850430467813992E-08	9.2964128584750808E-06
77	1.6207252435691842E-02	1.7815496140588067E-08	8.7860172574978009E-06
78	1.6184589701946812E-02	1.7678952507421470E-08	8.7186784246111874E-06
79	1.5690975513181875E-02	1.6212609146823178E-08	7.9955260650042842E-06
80	1.5493429037769331E-02	1.5622250445649682E-08	7.7043805534960601E-06
81	1.5491931251927330E-02	1.5576919349375827E-08	7.6820247464491817E-06
82	1.5484763220987912E-02	1.5528994678908380E-08	7.6583898738380512E-06
83	1.5452697305812215E-02	1.5347417107248383E-08	7.5688417823569113E-06
84	1.5408948576423796E-02	1.5207184054313864E-08	7.4996834488796145E-06
85	1.4745477593547525E-02	1.4086567760059320E-08	6.9470323173782798E-06
86	1.4391926111596686E-02	1.3433907286641351E-08	6.6251616191116816E-06
87	1.4188439357514966E-02	1.3084457126101937E-08	6.4528242832942512E-06
88	1.4082806848622995E-02	1.2902257757479930E-08	6.3629695419844584E-06
89	1.4004850689916269E-02	1.2806557168166483E-08	6.3157731561737343E-06
90	1.3247947403844501E-02	1.1631817582715475E-08	5.7364301960119928E-06
91	1.3121803244668322E-02	1.1477057796682803E-08	5.6601077551369429E-06
92	1.3015901929035458E-02	1.1348451768543683E-08	5.5966834882104499E-06
93	1.2955185449265360E-02	1.1299816656808025E-08	5.5726982493118088E-06
94	1.2832063741776924E-02	1.1202651283104051E-08	5.5247794799742876E-06
95	1.2316616130226965E-02	1.0746956237940724E-08	5.3000456583974798E-06
96	1.2224097840786659E-02	1.0666304720712821E-08	5.2602709804083915E-06
97	1.1383984554583813E-02	1.0092662250927103E-08	4.9773693649047653E-06
98	1.0840452441350713E-02	9.6873869540018479E-09	4.7775009063042459E-06
99	1.0226528533894870E-02	9.1945566440290223E-09	4.5344531924337130E-06
100	9.6697442964782995E-03	8.7571827383655721E-09	4.3187547548031431E-06
101	9.5977053941173826E-03	8.7011616184948882E-09	4.2911269794055882E-06
102	8.8644583197704553E-03	8.1804226504481013E-09	4.0343156324856900E-06
103	8.5035870482213765E-03	7.8471775573968941E-09	3.8699701034350622E-06
104	8.2302377530887125E-03	7.5480063031157126E-09	3.7224286719577029E-06
105	8.0333210904578855E-03	7.4131895040522883E-09	3.6559414569048892E-06
106	7.9850288733655708E-03	7.3871876148108240E-09	3.6431181795849507E-06
107	7.0610332552943902E-03	6.6622001307874933E-09	3.2855781764420106E-06
108	6.8103223784265251E-03	6.4634719469825597E-09	3.1875719666411251E-06
109	6.7287060796175800E-03	6.3848881114515228E-09	3.1488170013183759E-06
110	6.5431918206681015E-03	6.2613711510044816E-09	3.0879024953446145E-06
111	6.4188597598003787E-03	6.1687328569779357E-09	3.0422163329386135E-06
112	5.4868957563333877E-03	5.4911895267812679E-09	2.7080742273899352E-06
113	5.3577519707357218E-03	5.3874339963216262E-09	2.6569054093011473E-06
114	5.2642989707466902E-03	5.3473825776595881E-09	2.6371533657557398E-06
115	4.9388370571783148E-03	5.1131516392609453E-09	2.5216383640532699E-06
116	4.6458316281202837E-03	4.9151770027220395E-09	2.4240037790015021E-06
117	3.5751489803926362E-03	4.1383610600383302E-09	2.0409036831939427E-06
118	3.4705411563108975E-03	4.0580661124790604E-09	2.0013048536481080E-06
119	3.3306683798391438E-03	3.9530353615931973E-09	1.9495071387504140E-06
120	3.1020191853992920E-03	3.7537016774747181E-09	1.8512023160923703E-06
